ID,X,Y,Z,Node,SINIT
1362,271545.5257,2747143.324,298.8112286,2693,0.004098233
1363,262095.5825,2740374.195,298.5589989,2700,0.004054259
1364,271981.1563,2746623.097,298.4883279,2703,0.004105656
1365,271900.6781,2746455.361,298.4253717,2705,0.004107303
1366,271810.6781,2746305.361,298.408756,2706,0.004109357
1367,271893.1067,2746611.58,298.3973706,2707,0.004106536
1368,267406.9258,2750414.816,298.3650156,2709,0.00397721
1369,269244.6506,2750177.881,298.3363142,2711,0.004011741
1370,271387.6047,2746430.564,298.3222733,2713,0.004110734
1371,264550.673,2746613.11,298.3214579,2714,0.003990951
1372,270102.0696,2746909.081,298.300931,2716,0.004096114
1373,268458.0866,2748170.023,298.2736122,2718,0.004035345
1374,271870.6781,2746455.361,298.2666094,2720,0.004108812
1375,271940.6929,2746798.438,298.2086164,2723,0.004106777
1376,269348.3822,2747150.881,298.1676064,2724,0.004079307
1377,267627.2377,2750417.606,298.1523285,2727,0.003984631
1378,271810.6781,2746155.361,298.1389784,2729,0.004113056
1379,269046.3835,2748295.372,298.0744499,2731,0.004043955
1380,269134.465,2748086.399,298.0575825,2732,0.00405145
1381,271815.5226,2746752.634,297.9901339,2736,0.004108785
1382,268591.691,2749955.144,297.9565958,2738,0.004010449
1383,268755.9801,2748873.98,297.8655175,2744,0.004026138
1384,264756.4582,2745574.298,297.7902879,2746,0.004028446
1385,269166.1232,2746728.332,297.7536889,2747,0.004090612
1386,271037.267,2747299.043,297.736901,2748,0.004101641
1387,270149.8504,2745451.841,297.716854,2749,0.00413865
1388,269885.9172,2746780.253,297.6919213,2750,0.004101597
1389,268209.9784,2748597.206,297.6692852,2751,0.004023997
1390,263884.897,2740369.218,297.6667853,2752,0.004091154
1391,271860.2676,2746533.361,297.6634312,2753,0.004113102
1392,262060.6781,2740365.361,297.544168,2755,0.004061897
1393,270465.7589,2747133.495,297.4681229,2757,0.004101305
1394,271810.6781,2746185.361,297.430957,2758,0.004118753
1395,268996.6595,2746892.515,297.3664673,2762,0.004085628
1396,271810.6781,2746335.361,297.3634843,2764,0.004117568
1397,271810.6781,2746215.361,297.3623807,2765,0.004119195
1398,268866.9302,2747298.319,297.3561163,2766,0.004072255
1399,269569.4125,2745379.908,297.2974159,2771,0.004140674
1400,267947.2459,2744941.915,297.2404272,2774,0.004132413
1401,271870.6781,2746425.361,297.2245799,2775,0.004117666
1402,271450.6781,2745855.361,297.1902947,2777,0.004134349
1403,271780.6781,2746125.361,297.1842969,2778,0.004120984
1404,271791.7953,2746379.148,297.1685786,2779,0.004118892
1405,269909.4907,2746527.409,297.1381965,2783,0.004112774
1406,271450.6781,2745885.361,297.0453686,2786,0.004134505
1407,264577.0398,2747411.469,296.9393572,2789,0.003976787
1408,271780.6781,2746245.361,296.9075194,2790,0.004122758
1409,268700.5575,2748577.857,296.8880188,2791,0.004039312
1410,270151.6117,2747297.333,296.8391281,2793,0.004099353
1411,270251.6134,2747497.925,296.797254,2794,0.004097009
1412,271450.6781,2745915.361,296.7731745,2796,0.004135675
1413,269921.7957,2745835.335,296.769272,2797,0.004133707
1414,271706.7494,2746605.214,296.7249425,2800,0.004120514
1415,270352.0835,2747287.519,296.7053364,2802,0.004103178
1416,271714.9521,2746172.439,296.7029252,2803,0.004125093
1417,267591.1104,2747877.838,296.6580778,2808,0.004037513
1418,271271.0127,2746066.356,296.6563041,2809,0.004132287
1419,271463.503,2746970.237,296.5737789,2810,0.004117506
1420,271780.6781,2746155.361,296.4960645,2812,0.004126561
1421,268602.8844,2747672.268,296.4134185,2815,0.00406474
1422,271379.5953,2747122.567,296.4000531,2816,0.004116955
1423,268668.5458,2747450.999,296.397839,2817,0.004071637
1424,268123.6428,2747435.352,296.3699267,2818,0.004061426
1425,264346.0945,2745754.524,296.3310958,2823,0.004020075
1426,271467.0053,2745255.232,296.2992997,2824,0.004157285
1427,267992.0875,2747713.978,296.2851978,2826,0.004053182
1428,271690.6781,2746125.361,296.2775255,2827,0.004129008
1429,270987.6415,2747060.439,296.2486305,2828,0.004116532
1430,267754.817,2748561.431,296.2343813,2830,0.004026159
1431,269357.2579,2745319.714,296.2316151,2831,0.004149855
1432,271540.6781,2746035.361,296.1794164,2835,0.004132862
1433,265561.9026,2747694.715,296.1706859,2836,0.003998823
1434,269422.4005,2748717.376,296.1685207,2838,0.004052567
1435,270168.4286,2746621.607,296.09641,2840,0.004121692
1436,271651.4462,2747017.323,296.0511781,2841,0.004121995
1437,267205.7536,2746218.724,296.0453596,2843,0.004079527
1438,263673.1289,2740293.537,295.9899146,2844,0.004100573
1439,271750.6781,2746125.361,295.9735999,2845,0.004131048
1440,271735.4388,2746232.556,295.9045066,2848,0.004131159
1441,268484.3676,2747939.443,295.8922021,2849,0.00405958
1442,271540.6781,2746065.361,295.844765,2851,0.004135229
1443,264104.2836,2746529.739,295.7751753,2854,0.003998141
1444,271780.6781,2746275.361,295.7233269,2858,0.00413216
1445,271239.7317,2746978.45,295.6560531,2863,0.004123994
1446,267161.664,2750403.365,295.6416691,2864,0.00398996
1447,268565.236,2748773.473,295.6367201,2865,0.004041214
1448,271585.002,2746813.065,295.5948985,2866,0.004127487
1449,269392.4478,2746586.796,295.5584476,2868,0.004116284
1450,261220.6781,2742795.361,295.48641,2870,0.004006961
1451,270699.558,2747067.215,295.480592,2871,0.004120643
1452,271599.5029,2746107.191,295.4720362,2872,0.004136981
1453,268726.9164,2749217.124,295.3984497,2875,0.004037998
1454,271177.6384,2745229.258,295.3300774,2879,0.004166821
1455,271780.6781,2746305.361,295.3273427,2880,0.004134906
1456,270301.1182,2747071.648,295.281481,2883,0.004118583
1457,271600.6781,2746065.361,295.2585747,2885,0.004138963
1458,267702.3852,2747662.847,295.2352091,2887,0.004055418
1459,271771.2112,2746199.645,295.2339832,2889,0.004136894
1460,269649.2463,2746439.818,295.2093965,2891,0.004127196
1461,271737.4939,2746342.213,295.1667234,2895,0.004136147
1462,271660.6781,2746125.361,295.1553977,2896,0.004138758
1463,270568.6581,2747269.461,295.1485686,2897,0.004118566
1464,265421.496,2739920.454,295.1401148,2898,0.004164799
1465,268459.6402,2746795.985,295.091446,2900,0.004094866
1466,271828.4668,2746421.47,295.0633589,2901,0.004135676
1467,264344.5767,2747502.287,294.9352708,2906,0.003981667
1468,267047.2949,2747098.179,294.8979969,2908,0.004054188
1469,271753.1353,2746289.27,294.8958885,2909,0.004138928
1470,271523.0739,2746125.559,294.8856419,2911,0.004142728
1471,271540.6781,2745315.361,294.8635099,2912,0.004168346
1472,270797.8189,2746856.087,294.7724809,2915,0.004130909
1473,271630.6781,2746095.361,294.7363398,2916,0.004142892
1474,271689.4507,2746287.438,294.7286221,2917,0.004140663
1475,269198.9172,2749297.226,294.7112055,2919,0.004047619
1476,269008.8788,2749046.976,294.6682601,2920,0.004049423
1477,265370.0043,2747787.403,294.5983493,2924,0.004002591
1478,271214.6473,2746287.802,294.5435056,2927,0.004145108
1479,261160.6781,2742825.361,294.4804166,2930,0.00400505
1480,271510.6781,2746035.361,294.4783158,2931,0.004147608
1481,271630.6781,2746065.361,294.4754119,2932,0.004145303
1482,271660.6781,2746095.361,294.4576133,2934,0.004144929
1483,267449.3702,2747729.784,294.3819,2936,0.004054464
1484,271407.0633,2745846.751,294.2406169,2941,0.004159566
1485,269242.7131,2749070.014,294.0979219,2949,0.00405684
1486,271200.8514,2747168.648,294.0887911,2951,0.00413435
1487,271450.6781,2745945.361,294.0632013,2953,0.004157409
1488,267357.0681,2747864.969,294.0045141,2954,0.004052347
1489,261130.6781,2742825.361,293.9410702,2955,0.004000724
1490,267389.0412,2749776.265,293.8533559,2961,0.004021489
1491,268399.4647,2747501.482,293.8483723,2962,0.004084841
1492,269119.5917,2746464.903,293.6797903,2967,0.004130416
1493,271595.2424,2746358.09,293.6572114,2969,0.004149406
1494,271504.8695,2746062.76,293.5760051,2971,0.004155147
1495,271450.6781,2745795.361,293.4582456,2976,0.004168494
1496,268766.1593,2745114.61,293.389831,2978,0.004176337
1497,271825.025,2746489.277,293.3647393,2980,0.004149267
1498,267951.0234,2748592.488,293.2995023,2981,0.004051344
1499,270493.7638,2746736.847,293.2985719,2982,0.004144352
1500,268748.612,2746828.552,293.2813425,2983,0.004114642
1501,271480.6781,2746005.361,293.0974064,2986,0.004161533
1502,269384.4003,2746357.685,292.9533356,2990,0.004144143
1503,268250.9087,2748091.249,292.894602,2992,0.004074071
1504,268613.6665,2746981.15,292.802408,2995,0.004110959
1505,268375.9678,2747011.124,292.7015607,2996,0.004105539
1506,264269.4552,2740291.871,292.6922904,2997,0.004141641
1507,267413.9123,2749499.374,292.5746091,3001,0.004036235
1508,261190.6781,2742825.361,292.5222273,3002,0.004021226
1509,271480.6781,2746035.361,292.4873797,3003,0.004165833
1510,264788.0074,2746791.936,292.3938552,3005,0.004034601
1511,271540.6781,2745375.361,292.10381,3011,0.004191028
1512,271621.9657,2746212.202,292.0912325,3013,0.004164409
1513,262060.6781,2740395.361,291.9309686,3015,0.00410543
1514,265187.9086,2751466.398,291.8936496,3017,0.003901217
1515,262995.8243,2740303.545,291.8839125,3018,0.004118522
1516,271344.4273,2746836.684,291.8017972,3020,0.00415864
1517,269549.9733,2749201.857,291.7651412,3021,0.004075616
1518,269208.798,2744850.782,291.7034987,3022,0.00419888
1519,268373.6557,2745647.388,291.6838208,3025,0.004169018
1520,271450.6781,2746005.361,291.6208431,3026,0.004175388
1521,269771.1847,2745317.23,291.6201048,3027,0.004193228
1522,269766.4634,2746053.885,291.4711892,3031,0.004170352
1523,271407.7821,2745905.865,291.3874617,3033,0.004182327
1524,261040.6781,2742795.361,291.2751936,3034,0.004013736
1525,271137.1842,2746455.266,291.25937,3035,0.004170028
1526,271540.6781,2745417.781,291.2123206,3036,0.004198056
1527,271555.6724,2746509.685,291.163156,3037,0.004168997
1528,267218.7245,2751040.249,291.1374569,3038,0.004012261
1529,266868.8721,2745447.699,291.117228,3039,0.00413549
1530,261100.6781,2742825.361,291.0420946,3042,0.00401974
1531,271540.6781,2745495.361,291.0171573,3043,0.004198059
1532,271540.6781,2745465.361,290.9908565,3044,0.004198972
1533,270094.9336,2745648.902,290.8710104,3048,0.00419202
1534,271415.8718,2745405.522,290.7380122,3051,0.004202719
1535,262030.6781,2740395.361,290.7217056,3052,0.00411499
1536,271540.6781,2745597.781,290.5569038,3057,0.004199763
1537,271434.8619,2746227.312,290.3576396,3060,0.004181006
1538,269605.3259,2746212.042,290.0077529,3069,0.004176634
1539,261250.6781,2742795.361,289.9528877,3071,0.004049026
1540,261070.6781,2742795.361,289.8945772,3072,0.004024831
1541,271540.6781,2745525.361,289.8810929,3073,0.004207676
1542,270889.9415,2745960.946,289.8213122,3075,0.004195988
1543,271540.6781,2745675.361,289.7661333,3076,0.004205484
1544,270921.2438,2746629.466,289.7586681,3077,0.004179113
1545,267826.3368,2744353.938,289.7550356,3078,0.004208305
1546,261130.6781,2742855.361,289.7545448,3079,0.00403169
1547,270669.5535,2746313.891,289.7421485,3080,0.004186558
1548,268291.621,2747234.357,289.7413946,3081,0.004121793
1549,271383.6678,2745975.853,289.5523401,3085,0.004195932
1550,270886.1216,2746399.998,289.2209072,3089,0.004189257
1551,271343.3676,2746626.094,289.2104975,3090,0.004184663
1552,267863.0561,2747481.641,289.1432554,3092,0.0041114
1553,268086.8179,2747933.494,289.1430422,3093,0.004104807
1554,270436.4399,2746466.368,289.1171915,3094,0.004187073
1555,268001.1942,2744563.575,289.1125868,3095,0.004212902
1556,271726.8054,2746443.606,288.9476373,3098,0.004188606
1557,265997.4603,2746065.89,288.8396092,3101,0.004117287
1558,261160.6781,2742855.361,288.8031711,3103,0.004043671
1559,271057.0261,2746112.443,288.7694063,3104,0.00420087
1560,266673.9036,2748176.791,288.7621893,3106,0.004069114
1561,261220.6781,2742825.361,288.701905,3112,0.004053917
1562,267753.3279,2747056.572,288.6871972,3113,0.004122597
1563,271433.1724,2746073.031,288.6011372,3114,0.004200136
1564,264607.8289,2747732.049,288.5261519,3116,0.004025625
1565,265770.5585,2746123.194,288.5068515,3117,0.004113143
1566,265455.4984,2751679.825,288.2192623,3119,0.003923954
1567,266490.0517,2749809.456,288.076607,3125,0.004038323
1568,271501.2677,2745318.215,287.9767026,3126,0.004230258
1569,266736.8256,2749749.123,287.9126003,3128,0.004050815
1570,271540.6781,2745555.361,287.8190128,3130,0.004225835
1571,271540.6781,2745345.361,287.6856497,3136,0.004232222
1572,271480.6781,2745795.361,287.6239115,3137,0.004221619
1573,271510.6781,2745675.361,287.5761128,3139,0.00422535
1574,271444.7423,2745746.561,287.5065719,3142,0.004223338
1575,267567.4921,2748670.535,287.4286291,3143,0.004086068
1576,267540.6964,2744601.822,287.3860711,3144,0.00421077
1577,271496.7487,2745525.564,287.2715196,3145,0.004231702
1578,264692.1537,2740419.349,287.2301018,3146,0.004199963
1579,266979.5484,2750613.335,287.1717049,3148,0.004041622
1580,271040.9851,2746295.927,287.1694706,3149,0.004210192
1581,270661.1661,2746076.259,287.0943844,3150,0.004217104
1582,271500.8506,2745385.666,287.0917782,3151,0.004236777
1583,265302.357,2745932.918,287.0825971,3152,0.004120862
1584,265030.6273,2750812.584,286.8884673,3156,0.00396845
1585,268228.0023,2744571.725,286.8746126,3157,0.00423934
1586,270024.9221,2745272.935,286.8202497,3158,0.004240184
1587,271484.4691,2745616.815,286.7312685,3160,0.004234468
1588,269974.5692,2746029.468,286.5891148,3163,0.004217264
1589,269328.7025,2749491.249,286.5609717,3165,0.004109789
1590,271370.8681,2745776.79,286.5173289,3166,0.0042312
1591,271510.6781,2745705.361,286.3597667,3170,0.004235685
1592,261094.7761,2742856.921,286.3447252,3171,0.004054192
1593,261070.6781,2742825.361,286.3029527,3172,0.004052009
1594,268161.2984,2744334.678,286.0014088,3180,0.004251908
1595,271488.3379,2745457.072,285.9778441,3181,0.004245622
1596,269168.8987,2745468.214,285.659857,3187,0.004238344
1597,267986.612,2748148.287,285.5725909,3189,0.004125131
1598,269571.0603,2745178.491,285.5238943,3191,0.004251743
1599,269297.2169,2745085.284,285.4774706,3193,0.004252761
1600,261280.6781,2742795.361,285.3962266,3194,0.004088469
1601,271474.1816,2745695.836,285.2730781,3198,0.004246071
1602,264872.274,2747833.75,285.0466436,3200,0.004054605
1603,266873.81,2751021.199,285.0190219,3201,0.004048167
1604,262000.6781,2740425.361,284.937952,3205,0.004163106
1605,267618.7736,2748380.751,284.8692437,3207,0.004114421
1606,262030.6781,2740425.361,284.8012794,3208,0.004164453
1607,266263.4719,2745444.697,284.7460941,3209,0.004164735
1608,265110.0833,2739843.76,284.498708,3213,0.004255715
1609,271510.6781,2745747.781,284.4819521,3214,0.004252348
1610,265507.3553,2746312.964,284.4237634,3216,0.004133522
1611,271112.5718,2745898.51,284.3680686,3218,0.004247957
1612,269367.0233,2749175.219,284.3179103,3219,0.004133854
1613,268242.7074,2749208.754,284.3023059,3220,0.004116578
1614,265789.6391,2747597.329,284.2388109,3223,0.004096376
1615,270676.247,2746504.59,284.1238554,3224,0.004232728
1616,261138.4777,2742893.16,284.0911252,3225,0.004075089
1617,261570.2894,2742765.456,284.0439476,3227,0.004120517
1618,266568.856,2749550.34,283.8556402,3232,0.004082402
1619,271510.6781,2745795.361,283.55634,3235,0.00426047
1620,265583.7636,2746162.262,283.549227,3236,0.004149089
1621,264082.8117,2747283.954,283.5210304,3237,0.004064839
1622,271307.9813,2745881.928,283.3646023,3242,0.00425739
1623,266437.4511,2751296.342,283.2054749,3246,0.004044922
1624,264077.5566,2740256.618,283.0941943,3248,0.004220922
1625,270868.2708,2746193.06,282.9108093,3251,0.004253519
1626,271314.4006,2745329.319,282.8662737,3252,0.004279462
1627,267553.9908,2744391.393,282.7995945,3254,0.004265661
1628,268061.7797,2749882.318,282.7069568,3255,0.004118996
1629,271212.8048,2745738.378,282.6995172,3256,0.004269129
1630,271259.6071,2745542.646,282.5223403,3259,0.004276753
1631,265313.9017,2751042.059,282.4294162,3261,0.004002016
1632,267725.8328,2749829.06,282.3054523,3264,0.004115504
1633,271410.6372,2745538.841,282.2206618,3265,0.004279988
1634,266904.241,2748184.897,282.2098806,3266,0.004125194
1635,260980.6781,2742795.361,282.2070984,3267,0.004077472
1636,268465.1602,2748575.387,282.1466525,3269,0.004151028
1637,267305.1786,2750251.158,281.9027668,3272,0.004099643
1638,266770.8834,2747237.603,281.8459375,3274,0.004150419
1639,262039.8856,2740470.086,281.8391651,3275,0.004190184
1640,268615.9388,2745530.891,281.8372852,3276,0.00426764
1641,266177.5148,2747413.453,281.6986336,3280,0.004132347
1642,261331.6918,2742828.784,281.5309466,3281,0.004122054
1643,265477.1929,2746561.815,281.2646075,3285,0.004149568
1644,265000.7047,2746195.393,281.246577,3286,0.004143876
1645,264920.3187,2751252.971,281.2344321,3287,0.003969318
1646,269116.372,2749566.407,281.1639838,3291,0.004150754
1647,263877.8125,2746617.584,281.0692473,3294,0.004098353
1648,267231.8112,2748054.99,280.9377997,3295,0.004147781
1649,271379.7115,2745664.463,280.9245425,3296,0.004289062
1650,268307.5933,2747799.549,280.7848157,3302,0.004183597
1651,260950.6781,2742795.361,280.7314823,3303,0.004086908
1652,260740.6781,2742855.361,280.7136662,3304,0.004071981
1653,266196.7481,2751192.212,280.6355661,3307,0.004056719
1654,270170.5095,2745907.906,280.4910083,3309,0.004281918
1655,268322.0196,2749925.11,280.4020841,3310,0.004142472
1656,265107.5863,2751018.9,280.3497455,3311,0.004005609
1657,264327.1772,2746446.212,280.2941031,3312,0.004124412
1658,268405.9699,2744476.129,280.255244,3314,0.004308872
1659,260860.6781,2742795.361,280.2023432,3317,0.004086434
